Energy [GeV/n] 	 H 		 He 		 e^- 		 e^-+e^+ 	     [particles/(GeV/n s m^2 sr)] 
2.550440e+03	5.891547e-06	5.777228e-07	2.477122e-09	2.794739e-09
2.728971e+03	4.898895e-06	4.843086e-07	1.919847e-09	2.150415e-09
2.919999e+03	4.074058e-06	4.059764e-07	1.485653e-09	1.651918e-09
3.124399e+03	3.387625e-06	3.402985e-07	1.147749e-09	1.266620e-09
3.343106e+03	2.817182e-06	2.852436e-07	8.853208e-10	9.696601e-10
3.577124e+03	2.342483e-06	2.390973e-07	6.817693e-10	7.410815e-10
3.827523e+03	1.947987e-06	2.004172e-07	5.241829e-10	5.655713e-10
4.095449e+03	1.619754e-06	1.679908e-07	4.023513e-10	4.309830e-10
4.382131e+03	1.346942e-06	1.408011e-07	3.083231e-10	3.279665e-10
4.688880e+03	1.119990e-06	1.180058e-07	2.358577e-10	2.492250e-10
5.017101e+03	9.313279e-07	9.890398e-08	1.800883e-10	1.891142e-10
5.368298e+03	7.744062e-07	8.289909e-08	1.372404e-10	1.432980e-10
5.744079e+03	6.439334e-07	6.948298e-08	1.043692e-10	1.084089e-10
6.146165e+03	5.354344e-07	5.823404e-08	7.920007e-11	8.188795e-11
6.576396e+03	4.452090e-07	4.880438e-08	5.995450e-11	6.173444e-11
7.036744e+03	3.701966e-07	4.090164e-08	4.527180e-11	4.645279e-11
7.529316e+03	3.078054e-07	3.427908e-08	3.408634e-11	3.486876e-11
8.056368e+03	2.559423e-07	2.872932e-08	2.558867e-11	2.611276e-11
8.620314e+03	2.127974e-07	2.407760e-08	1.914402e-11	1.949549e-11
9.223736e+03	1.769427e-07	2.017788e-08	1.427256e-11	1.451210e-11
9.869398e+03	1.471147e-07	1.690942e-08	1.059801e-11	1.076156e-11
1.056026e+04	1.223254e-07	1.417109e-08	7.836373e-12	7.949495e-12
1.129947e+04	1.017043e-07	1.187672e-08	5.767470e-12	5.845879e-12
1.209044e+04	8.456549e-08	9.953735e-09	4.224087e-12	4.279086e-12
1.293677e+04	7.030991e-08	8.341842e-09	3.077344e-12	3.115953e-12
1.384234e+04	5.846089e-08	6.990765e-09	2.229336e-12	2.256372e-12
1.481130e+04	4.860661e-08	5.858443e-09	1.605314e-12	1.624163e-12
1.584810e+04	4.041447e-08	4.909653e-09	1.148494e-12	1.161556e-12
1.695746e+04	3.360177e-08	4.114647e-09	8.160708e-13	8.251310e-13
1.814449e+04	2.793775e-08	3.448300e-09	5.756093e-13	5.817978e-13
1.941460e+04	2.322858e-08	2.889718e-09	4.028935e-13	4.071274e-13
2.077362e+04	1.931288e-08	2.421604e-09	2.796435e-13	2.824711e-13
2.222777e+04	1.605744e-08	2.029387e-09	1.924139e-13	1.943131e-13
2.378372e+04	1.335013e-08	1.700711e-09	1.311486e-13	1.323826e-13
2.544858e+04	1.109990e-08	1.425235e-09	8.853471e-14	8.934750e-14
2.722998e+04	9.228380e-09	1.194355e-09	5.913001e-14	5.964064e-14
2.913608e+04	7.672874e-09	1.000867e-09	3.905695e-14	3.937797e-14
3.117560e+04	6.379144e-09	8.387192e-10	2.548835e-14	2.567988e-14
